experiment n.,Input transform,Output transform,Reconstruction Loss,Latent Space,Bioma Autoencoder,Domain Autoencoder,Activation Encoder,Activation Decoder,Activation Latent,CV folds,Epochs,Batch Size,Learning Rate Scheduler,Learning Rate,Optimizer,best_lost_epoch,loss,loss_min,loss_max,bioma_loss,bioma_loss_min,bioma_loss_max,domain_loss,domain_loss_min,domain_loss_max,latent_loss,latent_loss_min,latent_loss_max,bioma_mse,bioma_mse_min,bioma_mse_max,bioma_mae,bioma_mae_min,bioma_mae_max,bioma_mape,bioma_mape_min,bioma_mape_max,bioma_BrayCurtis,bioma_BrayCurtis_min,bioma_BrayCurtis_max,bioma_pearson_corr,bioma_pearson_corr_min,bioma_pearson_corr_max,bioma_jensen_shannon_divergence,bioma_jensen_shannon_divergence_min,bioma_jensen_shannon_divergence_max,domain_mse,domain_mse_min,domain_mse_max,domain_mae,domain_mae_min,domain_mae_max,domain_mape,domain_mape_min,domain_mape_max,domain_BrayCurtis,domain_BrayCurtis_min,domain_BrayCurtis_max,domain_pearson_corr,domain_pearson_corr_min,domain_pearson_corr_max,domain_jensen_shannon_divergence,domain_jensen_shannon_divergence_min,domain_jensen_shannon_divergence_max,latent_mae,latent_mae_min,latent_mae_max
301,CenterLogRatio,Softmax,LossCategoricalCrossentropyWrapper,50,b -> 256 -> 50 -> 256 -> b,d -> 16 -> 50 -> 256 -> b,tanh,tanh,tanh,5,100,128,"lr=0.01,k=0.92",0.01,Adam,98,9.426429939270019,8.732293810163226,9.739375250680107,4.594776153564453,4.250880718231201,4.72402811050415,4.617539405822754,4.459915637969971,4.688512325286865,0.21411435306072235,0.021497514098882675,0.36254215240478516,9.674842834472656,9.504554748535156,9.8511962890625,2.76665997505188,2.72487211227417,2.8111236095428467,13400.0751953125,8354.6884765625,15860.265625,0.4813288152217865,0.3405929207801819,0.5238832235336304,0.6230962872505188,0.5683482885360718,0.7990893125534058,,,,9.675125122070312,9.504548072814941,9.851202964782715,2.7666726112365723,2.724872589111328,2.811124086380005,14041.6064453125,11433.6591796875,15874.0517578125,0.49963411688804626,0.43165791034698486,0.5239003300666809,0.6084398031234741,0.5683784484863281,0.7253209352493286,,,,0.2141077071428299,0.021266497671604156,0.36254358291625977
302,CenterLogRatio,Softmax,LossCategoricalCrossentropyWrapper,50,b -> 50 -> b,d -> 50 -> b,tanh,tanh,tanh,5,100,128,"lr=0.01,k=0.92",0.01,Adam,99,9.022973687308175,8.883157048906599,9.202549525669642,4.4772186279296875,4.390202045440674,4.650877952575684,4.490349769592285,4.449176788330078,4.587157726287842,0.0554051510989666,0.033262740820646286,0.08085954934358597,9.673993110656738,9.503121376037598,9.84952449798584,2.7666375637054443,2.7248265743255615,2.811077117919922,12220.486328125,10784.5498046875,14409.5869140625,0.43580013513565063,0.39607056975364685,0.5118098855018616,0.6851533651351929,0.5859209299087524,0.7251521348953247,0.9826391935348511,0.8398289680480957,1.2338181734085083,9.674185752868652,9.502832412719727,9.85066032409668,2.766646146774292,2.724820375442505,2.811110019683838,12756.8037109375,11947.3486328125,13402.345703125,0.4465712904930115,0.4330178201198578,0.47275784611701965,0.694372296333313,0.6160155534744263,0.7308520078659058,1.0147072076797485,0.956805944442749,1.0690714120864868,0.05535905435681343,0.03347040340304375,0.08112375438213348
303,CenterLogRatio,Softmax,LossCategoricalCrossentropyWrapper,100,b -> 512 -> 256 -> 100 -> 256 -> 512 -> b,d -> 32 -> 16 -> 100 -> 256 -> 512 -> b,tanh,tanh,tanh,5,100,128,"lr=0.01,k=0.92",0.01,Adam,99,16.712210491725376,8.830811091831752,40.0344352722168,8.186576843261719,4.377984523773193,20.017072677612305,8.23335075378418,4.4421586990356445,20.017072677612305,0.2922830581665039,0.0002887987648136914,0.8849801421165466,9.674938201904297,9.504363059997559,9.851040840148926,2.7666656970977783,2.724871873855591,2.8111166954040527,13697.607421875,10573.9921875,15818.4765625,0.5051230192184448,0.3934650421142578,0.5637878179550171,0.6122018694877625,0.5686628818511963,0.744775652885437,,,,9.675016403198242,9.50436019897461,9.851044654846191,2.766669750213623,2.724871873855591,2.811117649078369,13907.1376953125,11596.61328125,15805.9208984375,0.511938214302063,0.42766329646110535,0.5635966062545776,0.6105657815933228,0.5686376690864563,0.736555278301239,,,,0.2922220230102539,0.00028879937599413097,0.8849940299987793
304,CenterLogRatio,Softmax,LossCategoricalCrossentropyWrapper,100,b -> 256 -> 100 -> 256 -> b,d -> 16 -> 100 -> 256 -> b,tanh,tanh,tanh,5,100,128,"lr=0.01,k=0.92",0.01,Adam,76,9.391857065473285,8.620637621198382,9.650546482631139,4.559225082397461,4.184118747711182,4.687568664550781,4.605384349822998,4.415426731109619,4.688563346862793,0.22724786400794983,0.021092353388667107,0.3876294791698456,9.674736022949219,9.504559516906738,9.851191520690918,2.7666544914245605,2.724874973297119,2.8111226558685303,13167.375,7044.0009765625,15973.1083984375,0.4762851595878601,0.3154640793800354,0.5239027738571167,0.6278872489929199,0.5687435269355774,0.8227635622024536,1.112628698348999,0.5525453090667725,1.3073604106903076,9.675085067749023,9.504555702209473,9.851229667663574,2.7666709423065186,2.7248735427856445,2.8111252784729004,13954.890625,10842.7900390625,15893.224609375,0.497037410736084,0.4185616374015808,0.5238760709762573,0.6118196249008179,0.5688609480857849,0.741809606552124,1.1821752786636353,0.8870595693588257,1.3118202686309814,0.22729602456092834,0.020742647349834442,0.38794490694999695
305,CenterLogRatio,Softmax,LossCategoricalCrossentropyWrapper,100,b -> 100 -> b,d -> 100 -> b,tanh,tanh,tanh,5,100,128,"lr=0.01,k=0.92",0.01,Adam,62,9.126095744541713,8.687370300292969,9.436379432678223,4.3535332679748535,4.235398292541504,4.477813720703125,4.434882164001465,4.401039123535156,4.456873893737793,0.33768048882484436,0.03412012755870819,0.5016915202140808,9.67300033569336,9.501838684082031,9.848786354064941,2.766584634780884,2.724763870239258,2.811022996902466,9805.275390625,7787.5712890625,11925.48828125,0.3854961395263672,0.34200796484947205,0.42307084798812866,0.743730902671814,0.6999139785766602,0.8017762899398804,0.7996315956115723,0.6246263384819031,0.9590851664543152,9.673765182495117,9.502789497375488,9.849543571472168,2.766629457473755,2.7248167991638184,2.8110663890838623,12033.876953125,10963.115234375,13269.2333984375,0.42619648575782776,0.41797029972076416,0.4345368444919586,0.7288601994514465,0.7177305221557617,0.7396151423454285,0.9366747736930847,0.8832502365112305,0.9982733726501465,0.3376419246196747,0.03387407213449478,0.501712441444397
306,CenterLogRatio,Softmax,LossCategoricalCrossentropyWrapper,10,b -> 512 -> 256 -> 10 -> 256 -> 512 -> b,d -> 32 -> 16 -> 10 -> 256 -> 512 -> b,relu,relu,relu,5,100,128,"lr=0.01,k=0.92",0.01,Adam,42,9.310783604213169,9.235458237784249,9.381263869149345,4.652554512023926,4.617729187011719,4.688446044921875,4.64764928817749,4.617729187011719,4.688446044921875,0.010579744353890419,0.0,0.052898723632097244,9.675466537475586,9.504532814025879,9.851212501525879,2.7666850090026855,2.724872589111328,2.811124801635742,14595.029296875,13594.1689453125,15846.30859375,0.5151240825653076,0.50910884141922,0.5237550735473633,0.5827948451042175,0.5686628222465515,0.5972884297370911,1.2500009536743164,1.2174712419509888,1.3117845058441162,9.675466537475586,9.504532814025879,9.851212501525879,2.7666850090026855,2.724872589111328,2.811124801635742,14594.9765625,13594.1689453125,15846.30859375,0.5151238441467285,0.50910884141922,0.5237550735473633,0.5827955603599548,0.5686628222465515,0.5972884297370911,1.2482013702392578,1.2174712419509888,1.3117845058441162,0.007144439034163952,0.0,0.035722196102142334
307,CenterLogRatio,Softmax,LossCategoricalCrossentropyWrapper,10,b -> 256 -> 10 -> 256 -> b,d -> 16 -> 10 -> 256 -> b,relu,relu,relu,5,100,128,"lr=0.01,k=0.92",0.01,Adam,83,9.21105556488037,8.83233152117048,9.377187320164271,4.5908894538879395,4.342972278594971,4.688593864440918,4.6115403175354,4.446226596832275,4.688593864440918,0.008626489900052547,0.0,0.04313245043158531,9.674962997436523,9.50455379486084,9.8511962890625,2.7666683197021484,2.7248735427856445,2.811123847961426,13795.3720703125,10106.353515625,15887.0595703125,0.48825016617774963,0.37456759810447693,0.5239109396934509,0.6169903874397278,0.5682024955749512,0.7685572504997253,1.160409688949585,0.7774976491928101,1.3122496604919434,9.675138473510742,9.50455379486084,9.8511962890625,2.766674518585205,2.7248735427856445,2.811123847961426,14111.6904296875,11687.9423828125,15887.0595703125,0.4993456304073334,0.43004491925239563,0.5239109396934509,0.6089317202568054,0.5682024955749512,0.7282643914222717,1.1926323175430298,0.938610315322876,1.3122496604919434,0.008644359186291695,0.0,0.043221794068813324
308,CenterLogRatio,Softmax,LossCategoricalCrossentropyWrapper,10,b -> 10 -> b,d -> 10 -> b,relu,relu,relu,5,100,128,"lr=0.01,k=0.92",0.01,Adam,99,9.213099861145022,9.070647375924247,9.318092209952217,4.557635307312012,4.388083457946777,4.658853054046631,4.590682029724121,4.496038913726807,4.657325744628906,0.06478241086006165,0.007283027749508619,0.18652459979057312,9.674854278564453,9.504682540893555,9.849446296691895,2.7666749954223633,2.724888324737549,2.81108021736145,14070.6484375,11361.966796875,16621.5859375,0.4722134470939636,0.4034009873867035,0.5254561305046082,0.6369396448135376,0.5837225914001465,0.7230125665664673,1.1038057804107666,0.84709233045578,1.3286945819854736,9.675024032592773,9.504676818847656,9.850360870361328,2.766679525375366,2.7248876094818115,2.8111047744750977,14335.8623046875,12616.9736328125,16597.5859375,0.490100234746933,0.4502270519733429,0.5253251194953918,0.6228348612785339,0.5834522843360901,0.6905524134635925,1.1578831672668457,1.006173014640808,1.317500114440918,0.06472347676753998,0.006694102194160223,0.18594463169574738
309,CenterLogRatio,Softmax,LossCategoricalCrossentropyWrapper,50,b -> 512 -> 256 -> 50 -> 256 -> 512 -> b,d -> 32 -> 16 -> 50 -> 256 -> 512 -> b,relu,relu,relu,5,100,128,"lr=0.01,k=0.92",0.01,Adam,6,9.244526617867605,8.914318084716797,9.648611341203962,4.672323703765869,4.415046215057373,4.978931427001953,4.558184623718262,4.465931415557861,4.6535139083862305,0.014017986133694649,0.0,0.033340852707624435,9.675104141235352,9.504584312438965,9.851420402526855,2.766674518585205,2.724874973297119,2.811129093170166,14058.1142578125,11518.2021484375,15960.3203125,0.4955999255180359,0.40907567739486694,0.5246568918228149,0.6048072576522827,0.5744276642799377,0.6998427510261536,,,,9.674650192260742,9.504584312438965,9.850164413452148,2.766662120819092,2.724874973297119,2.811108112335205,13499.2109375,11704.9140625,15960.3203125,0.4749036729335785,0.43447545170783997,0.5246568918228149,0.6474733948707581,0.5866905450820923,0.729732096195221,1.1103873252868652,0.9579145312309265,1.3154600858688354,0.014194977469742298,0.0,0.033449750393629074
310,CenterLogRatio,Softmax,LossCategoricalCrossentropyWrapper,50,b -> 256 -> 50 -> 256 -> b,d -> 16 -> 50 -> 256 -> b,relu,relu,relu,5,100,128,"lr=0.01,k=0.92",0.01,Adam,18,9.082333074297225,8.714136941092354,9.324331964765276,4.526335716247559,4.2303385734558105,4.706592082977295,4.537108421325684,4.413371562957764,4.654065132141113,0.018888873979449272,0.0004887013346888125,0.07042709738016129,9.674237251281738,9.50229263305664,9.850461959838867,2.7666449546813965,2.7248153686523438,2.811103582382202,12642.9775390625,7878.8037109375,15009.2470703125,0.4549185633659363,0.3283011019229889,0.5166688561439514,0.653965950012207,0.5545452237129211,0.8135055899620056,,,,9.674764633178711,9.503053665161133,9.8507719039917,2.766662120819092,2.7248339653015137,2.8111040592193604,13554.9326171875,11243.111328125,15008.0654296875,0.4692888855934143,0.42087143659591675,0.5160655379295349,0.666309118270874,0.5775719881057739,0.7375813126564026,1.0860828161239624,0.8945418000221252,1.2554513216018677,0.018047582358121872,0.0005151486839167774,0.0666835606098175
311,CenterLogRatio,Softmax,LossCategoricalCrossentropyWrapper,50,b -> 50 -> b,d -> 50 -> b,relu,relu,relu,5,100,128,"lr=0.01,k=0.92",0.01,Adam,99,9.15813764844622,8.79388073512486,9.300073214939662,4.559131145477295,4.190442085266113,4.741940021514893,4.550994873046875,4.473004341125488,4.590107440948486,0.04801204055547714,0.012266299687325954,0.13043391704559326,9.674837112426758,9.505250930786133,9.849360466003418,2.766669750213623,2.7249011993408203,2.811088800430298,13848.71875,7881.8544921875,17236.576171875,0.4542556703090668,0.31529173254966736,0.5273282527923584,0.6660839319229126,0.5898841023445129,0.8269204497337341,,,,9.67440128326416,9.50341510772705,9.850525856018066,2.7666568756103516,2.7248456478118896,2.8111140727996826,13254.447265625,11744.78125,14571.5537109375,0.4730221629142761,0.4400198459625244,0.49093082547187805,0.6281723380088806,0.5867936015129089,0.7016932368278503,1.0997951030731201,0.9645252823829651,1.1996294260025024,0.04784465208649635,0.012434215284883976,0.12982745468616486
312,CenterLogRatio,Softmax,LossCategoricalCrossentropyWrapper,100,b -> 512 -> 256 -> 100 -> 256 -> 512 -> b,d -> 32 -> 16 -> 100 -> 256 -> 512 -> b,relu,relu,relu,5,100,128,"lr=0.01,k=0.92",0.01,Adam,19,9.127965872628348,8.57419845036098,9.376547132219587,4.553814888000488,4.151806831359863,4.688262939453125,4.567980766296387,4.400469779968262,4.688265323638916,0.006170421838760376,0.0,0.021922120824456215,9.674680709838867,9.504622459411621,9.85127067565918,2.766653060913086,2.7248761653900146,2.8111274242401123,13101.802734375,6579.8994140625,16016.0537109375,0.4732537865638733,0.29843029379844666,0.5242929458618164,0.632705569267273,0.5694023370742798,0.8460693359375,,,,9.674893379211426,9.504622459411621,9.85127067565918,2.766666889190674,2.7248761653900146,2.8111274242401123,13757.2607421875,11463.5068359375,16016.0537109375,0.4827560782432556,0.416910320520401,0.5242929458618164,0.6368576288223267,0.5694023370742798,0.7504682540893555,1.1328012943267822,0.8815631866455078,1.3132821321487427,0.0060928454622626305,0.0,0.021449316293001175
313,CenterLogRatio,Softmax,LossCategoricalCrossentropyWrapper,100,b -> 256 -> 100 -> 256 -> b,d -> 16 -> 100 -> 256 -> b,relu,relu,relu,5,100,128,"lr=0.01,k=0.92",0.01,Adam,10,9.033030700683593,8.662400654384069,9.3072418485369,4.506282806396484,4.182353496551514,4.688852787017822,4.509770393371582,4.421605110168457,4.653607368469238,0.01697770692408085,2.8931641281815246e-05,0.05844181776046753,9.674322128295898,9.504495620727539,9.851187705993652,2.76664400100708,2.7248706817626953,2.811122179031372,12621.048828125,7155.6162109375,15747.52734375,0.45184117555618286,0.30947765707969666,0.5242713093757629,0.6609021425247192,0.5693431496620178,0.8307793736457825,,,,9.674385070800781,9.503042221069336,9.850015640258789,2.766651153564453,2.724830150604248,2.811089515686035,13017.115234375,11257.2021484375,14725.7392578125,0.4573419690132141,0.4219798445701599,0.5131222009658813,0.6802303194999695,0.5881016850471497,0.7422715425491333,1.0433193445205688,0.8964723348617554,1.2397425174713135,0.016151398420333862,3.0497354600811377e-05,0.054537709802389145
314,CenterLogRatio,Softmax,LossCategoricalCrossentropyWrapper,100,b -> 100 -> b,d -> 100 -> b,relu,relu,relu,5,100,128,"lr=0.01,k=0.92",0.01,Adam,98,9.107566206795829,8.678698131016322,9.369101933070592,4.535399913787842,4.150746822357178,4.816401958465576,4.530840873718262,4.442196846008301,4.575564384460449,0.041325148195028305,0.011633860878646374,0.08575452864170074,9.674150466918945,9.505229949951172,9.84924602508545,2.7666478157043457,2.7248992919921875,2.8110830783843994,12767.8310546875,6959.32177734375,17119.26171875,0.42492786049842834,0.2904227375984192,0.5266600251197815,0.6989154815673828,0.5937239527702332,0.8549095988273621,,,,9.674314498901367,9.503376007080078,9.850520133972168,2.766653537750244,2.7248427867889404,2.8111119270324707,13083.837890625,11390.6953125,14418.171875,0.4652649760246277,0.4283997714519501,0.49038270115852356,0.6486347913742065,0.5948643088340759,0.7225807309150696,1.069545865058899,0.9194296598434448,1.1965053081512451,0.04119870811700821,0.011196457780897617,0.08539701998233795
315,CenterLogRatio,Softmax,LossCategoricalCrossentropyWrapper,10,b -> 512 -> 256 -> 10 -> 256 -> 512 -> b,d -> 32 -> 16 -> 10 -> 256 -> 512 -> b,sigmoid,sigmoid,sigmoid,5,100,128,"lr=0.01,k=0.92",0.01,Adam,81,9.296714619227819,9.237356867109026,9.37815911429269,4.648341178894043,4.6186604499816895,4.689061164855957,4.648341178894043,4.618659973144531,4.689061164855957,3.2167274184757844e-05,1.1506124792504124e-05,5.2999788749730214e-05,9.675464630126953,9.504551887512207,9.851198196411133,2.766684055328369,2.724872589111328,2.811123847961426,14584.6845703125,13579.0849609375,15873.984375,0.5151392817497253,0.5092036724090576,0.5238887071609497,0.5827988386154175,0.5683168172836304,0.597536027431488,1.2486099004745483,1.2174489498138428,1.3126174211502075,9.675464630126953,9.504551887512207,9.851198196411133,2.766684055328369,2.724872589111328,2.811123847961426,14584.6845703125,13579.0849609375,15873.986328125,0.5151392817497253,0.5092036724090576,0.5238887071609497,0.5827988386154175,0.5683168172836304,0.597536027431488,1.2486099004745483,1.2174489498138428,1.3126174211502075,3.214048774680123e-05,1.1372179869795218e-05,5.2999788749730214e-05
316,CenterLogRatio,Softmax,LossCategoricalCrossentropyWrapper,10,b -> 256 -> 10 -> 256 -> b,d -> 16 -> 10 -> 256 -> b,sigmoid,sigmoid,sigmoid,5,100,128,"lr=0.01,k=0.92",0.01,Adam,99,9.216878836495535,8.85986328125,9.377353259495326,4.595157623291016,4.363519191741943,4.688621997833252,4.615601539611816,4.466412544250488,4.688626289367676,0.00611977931112051,3.628062768257223e-05,0.02993180975317955,9.674993515014648,9.504559516906738,9.851202011108398,2.7666707038879395,2.7248735427856445,2.811124801635742,13881.236328125,10468.0302734375,15907.703125,0.48997655510902405,0.38315537571907043,0.5239262580871582,0.6134693622589111,0.5682405829429626,0.7508484125137329,1.1656668186187744,0.8039109706878662,1.3129578828811646,9.675186157226562,9.504559516906738,9.851201057434082,2.766676664352417,2.7248740196228027,2.811124801635742,14206.533203125,12098.9609375,15908.185546875,0.500638484954834,0.436476469039917,0.5239275693893433,0.6078130602836609,0.5682241916656494,0.722590982913971,1.198236107826233,0.9677738547325134,1.3119709491729736,0.006124685052782297,3.628062768257223e-05,0.02994426153600216
317,CenterLogRatio,Softmax,LossCategoricalCrossentropyWrapper,10,b -> 10 -> b,d -> 10 -> b,sigmoid,sigmoid,sigmoid,5,100,128,"lr=0.01,k=0.92",0.01,Adam,97,9.220732034955706,8.932713781084333,9.37856946672712,4.6121697425842285,4.436351299285889,4.6873860359191895,4.591954231262207,4.476080417633057,4.688216209411621,0.016607675701379776,0.002604895504191518,0.030118154361844063,9.67531967163086,9.504959106445312,9.851163864135742,2.766676902770996,2.7248830795288086,2.8111209869384766,14190.4814453125,11961.392578125,16345.5458984375,0.4969295561313629,0.4205769896507263,0.525026798248291,0.6130673885345459,0.5682361125946045,0.7301350831985474,1.1873236894607544,0.917098879814148,1.3163377046585083,9.674766540527344,9.503634452819824,9.851190567016602,2.766664981842041,2.7248482704162598,2.8111233711242676,13636.609375,12019.5625,14690.1533203125,0.49031782150268555,0.439311146736145,0.5140158534049988,0.6085523366928101,0.568347156047821,0.7059082984924316,1.162122368812561,0.9752321839332581,1.2384006977081299,0.016563620418310165,0.0027458653785288334,0.030216436833143234
318,CenterLogRatio,Softmax,LossCategoricalCrossentropyWrapper,50,b -> 512 -> 256 -> 50 -> 256 -> 512 -> b,d -> 32 -> 16 -> 50 -> 256 -> 512 -> b,sigmoid,sigmoid,sigmoid,5,100,128,"lr=0.01,k=0.92",0.01,Adam,42,9.295410592215402,9.235583714076451,9.376866476876396,4.647652626037598,4.617759704589844,4.688406467437744,4.647652626037598,4.617759704589844,4.688406467437744,0.00010564319381956011,4.279162749298848e-05,0.0002589618961792439,9.675470352172852,9.50454330444336,9.851215362548828,2.7666850090026855,2.7248730659484863,2.811124801635742,14595.283203125,13591.0859375,15873.734375,0.5151394009590149,0.5092117786407471,0.5238304734230042,0.5828331708908081,0.5688276886940002,0.597182035446167,1.2482097148895264,1.2173792123794556,1.3118996620178223,9.675470352172852,9.50454330444336,9.851215362548828,2.7666850090026855,2.7248730659484863,2.811124801635742,14595.275390625,13591.0859375,15873.7666015625,0.5151394009590149,0.5092116594314575,0.5238305926322937,0.5828332901000977,0.568827748298645,0.5971820950508118,1.2482097148895264,1.2173792123794556,1.311900019645691,0.00010556601773714647,4.279154018149711e-05,0.00025857563014142215
319,CenterLogRatio,Softmax,LossCategoricalCrossentropyWrapper,50,b -> 256 -> 50 -> 256 -> b,d -> 16 -> 50 -> 256 -> b,sigmoid,sigmoid,sigmoid,5,100,128,"lr=0.01,k=0.92",0.01,Adam,98,9.216624968392509,8.858908380780901,9.377331461225237,4.596966743469238,4.373504638671875,4.688536643981934,4.615311622619629,4.4652276039123535,4.688540458679199,0.0043464056216180325,0.00025451680994592607,0.020176032558083534,9.674989700317383,9.504555702209473,9.851197242736816,2.7666702270507812,2.7248733043670654,2.811124086380005,13862.095703125,10469.5947265625,15883.642578125,0.4906282424926758,0.3864883780479431,0.5239160060882568,0.6129457950592041,0.5682350397109985,0.7482009530067444,1.167407751083374,0.8126676678657532,1.3122496604919434,9.67518424987793,9.504555702209473,9.851197242736816,2.766676425933838,2.7248733043670654,2.811124086380005,14188.75,12102.9345703125,15883.6357421875,0.5006498694419861,0.4365968406200409,0.5239160060882568,0.6078183054924011,0.5682350993156433,0.7225637435913086,1.1984102725982666,0.9676669836044312,1.3122494220733643,0.004352163523435593,0.00025941175408661366,0.020206814631819725
320,CenterLogRatio,Softmax,LossCategoricalCrossentropyWrapper,50,b -> 50 -> b,d -> 50 -> b,sigmoid,sigmoid,sigmoid,5,100,128,"lr=0.01,k=0.92",0.01,Adam,97,8.998570578438894,8.804627418518066,9.086127417428154,4.445659160614014,4.33238410949707,4.538555145263672,4.518402576446533,4.453097820281982,4.6179327964782715,0.03450867161154747,0.01914629153907299,0.05277359113097191,9.673476219177246,9.502644538879395,9.849233627319336,2.7666239738464355,2.7248198986053467,2.811063528060913,11524.4296875,10412.6982421875,13111.3515625,0.4171186089515686,0.3876359760761261,0.4516489803791046,0.6887087821960449,0.5886458158493042,0.7675340175628662,0.9309805631637573,0.7817659378051758,1.0594505071640015,9.6746826171875,9.5045804977417,9.850265502929688,2.7666585445404053,2.724874258041382,2.8110952377319336,13377.4560546875,10745.2607421875,15933.2333984375,0.4601678252220154,0.4251677691936493,0.5241358280181885,0.685053825378418,0.5846744775772095,0.7227952480316162,1.054273247718811,0.918075442314148,1.3131248950958252,0.03433635085821152,0.01873711869120598,0.05272062495350838
321,CenterLogRatio,Softmax,LossCategoricalCrossentropyWrapper,100,b -> 512 -> 256 -> 100 -> 256 -> 512 -> b,d -> 32 -> 16 -> 100 -> 256 -> 512 -> b,sigmoid,sigmoid,sigmoid,5,100,128,"lr=0.01,k=0.92",0.01,Adam,42,9.295443916320801,9.235641479492188,9.376908302307129,4.647647380828857,4.617743015289307,4.68841552734375,4.647647380828857,4.617743015289307,4.68841552734375,0.00014860772353131324,7.760665903333575e-05,0.00026001373771578074,9.675470352172852,9.504546165466309,9.851213455200195,2.7666847705841064,2.724872589111328,2.811124086380005,14592.126953125,13587.1513671875,15866.7666015625,0.515128493309021,0.5092068910598755,0.5238010287284851,0.5828273892402649,0.5688073635101318,0.5971570611000061,1.2481937408447266,1.2173676490783691,1.3118971586227417,9.675470352172852,9.504546165466309,9.851213455200195,2.7666847705841064,2.724872589111328,2.811124086380005,14592.1220703125,13587.1513671875,15866.7666015625,0.515128493309021,0.5092067122459412,0.5238010287284851,0.5828273892402649,0.5688073635101318,0.5971568822860718,1.248193621635437,1.2173676490783691,1.3118971586227417,0.0001486118126194924,7.7615404734388e-05,0.00026001373771578074
322,CenterLogRatio,Softmax,LossCategoricalCrossentropyWrapper,100,b -> 256 -> 100 -> 256 -> b,d -> 16 -> 100 -> 256 -> b,sigmoid,sigmoid,sigmoid,5,100,128,"lr=0.01,k=0.92",0.01,Adam,99,9.210687746320453,8.829196793692452,9.377371515546526,4.592776298522949,4.352557182312012,4.688536167144775,4.614144802093506,4.459396839141846,4.688539981842041,0.0037667464930564165,0.0001904257369460538,0.0172423142939806,9.674955368041992,9.504555702209473,9.851198196411133,2.7666687965393066,2.7248733043670654,2.811124086380005,13800.0283203125,10163.90625,15882.599609375,0.48910126090049744,0.37887006998062134,0.523910641670227,0.6142469644546509,0.5682379007339478,0.7547113299369812,1.1617705821990967,0.7845507860183716,1.3122326135635376,9.675172805786133,9.504555702209473,9.851197242736816,2.7666754722595215,2.7248733043670654,2.811124086380005,14151.0732421875,11919.203125,15882.59765625,0.5001339316368103,0.43403366208076477,0.5239107012748718,0.6083637475967407,0.5682380795478821,0.7252954840660095,1.1964542865753174,0.9579323530197144,1.3122326135635376,0.003765524597838521,0.0001964356197277084,0.017231734469532967
323,CenterLogRatio,Softmax,LossCategoricalCrossentropyWrapper,100,b -> 100 -> b,d -> 100 -> b,sigmoid,sigmoid,sigmoid,5,100,128,"lr=0.01,k=0.92",0.01,Adam,99,8.87922810145787,8.650581632341657,9.003607204982213,4.3040947914123535,4.196376323699951,4.366933345794678,4.445562839508057,4.417880058288574,4.476346015930176,0.12957057356834412,0.03632495179772377,0.19073495268821716,9.672435760498047,9.501764297485352,9.84854793548584,2.7665631771087646,2.7247660160064697,2.8110170364379883,8820.75,7155.66943359375,10729.765625,0.3608863949775696,0.3205808103084564,0.38312485814094543,0.769729733467102,0.7491329908370972,0.8194661736488342,0.7167171835899353,0.5664232969284058,0.832894504070282,9.673907279968262,9.503066062927246,9.849750518798828,2.766634941101074,2.724827289581299,2.8110790252685547,12276.994140625,11200.1484375,13738.9033203125,0.43102312088012695,0.4207395017147064,0.4460756480693817,0.7234398722648621,0.7137303948402405,0.7389373779296875,0.9530933499336243,0.8954495191574097,1.0432265996932983,0.12947839498519897,0.035946786403656006,0.1906735748052597
324,Percentage,Softmax,LossBrayCurtis,10,b -> 512 -> 256 -> 10 -> 256 -> 512 -> b,d -> 32 -> 16 -> 10 -> 256 -> 512 -> b,tanh,tanh,tanh,5,100,128,none,constant = 0.01,Adam,99,1.7157144887106761,0.6540828943252563,1.9992831264223372,0.838744044303894,0.23148314654827118,0.9996399283409119,0.8731829524040222,0.40367788076400757,0.9996399283409119,0.0037874102126806974,3.2092409583128756e-06,0.018921902403235435,0.0012757837539538741,1.3671073247678578e-05,0.0016119665233418345,0.0023338168393820524,0.0006388204637914896,0.002784460550174117,19613.8046875,5523.158203125,39441.203125,0.8384909629821777,0.23069503903388977,0.9996363520622253,0.20314660668373108,-0.005038834176957607,0.8996046185493469,,,,0.0012948487419635057,0.00010899551853071898,0.0016119665233418345,0.0024296767078340054,0.0011181205045431852,0.002784460550174117,20079.19140625,7850.09228515625,39441.203125,0.8728445172309875,0.40246251225471497,0.9996363520622253,0.17109951376914978,-0.005038834176957607,0.73936927318573,,,,0.003788527799770236,3.2083776204672176e-06,0.018927492201328278
