	new00	new01	new02	new03	new04	new05	new06	new07	new08	new09	new10	new11	new12	new13	new14	new15	new16	new17	new18	new19	new20	new21	new22	new23	new24	new25	new26	new27	new28	new29	new30	new31	new32	new33	new34	new35	new36	new37	new38	new39	new40	new41	new42	new43	new44	new45	new46	new47
538111	0.00011286784	6.0273233e-05	0.000105343875	0.00023872689	0.00012045617	0.00019503887	0.00010808237	6.0339135e-05	0.000104868006	0.00010740875	6.156102e-05	0.00010419117	0.00010503481	0.0001592357	0.000103640756	0.0001022138	0.000106899126	0.00010280388	9.755282e-05	9.586353e-05	9.950097e-05	8.7690176e-05	0.00013226771	8.505952e-05	6.9889495e-05	0.00014316158	6.579569e-05	0.00018489448	0.00012451541	0.00017811054	0.00022850616	0.000196219	0.00022460193	0.00018590757	0.00019014411	0.00020196704	0.0001836652	0.00028125904	0.0001974976	0.00019024416	0.0003731819	0.00019612565	0.0002027668	0.0003101314	0.00019536144	0.00018986927	0.00022969095	0.00018159497
790384	9.729991e-07	1.0388251e-06	9.568499e-07	1.038167e-06	1.0506994e-06	1.0446589e-06	9.624897e-07	1.0398807e-06	9.554808e-07	9.615871e-07	1.0526586e-06	9.5340715e-07	9.557801e-07	1.0686634e-06	9.5144566e-07	9.446436e-07	9.706889e-07	9.4839874e-07	9.762498e-07	1.0194863e-06	9.4836525e-07	1.0315395e-06	1.1295436e-06	9.518344e-07	9.613399e-07	1.1603797e-06	9.671967e-07	1.039444e-06	1.0455242e-06	9.963073e-07	1.0242853e-06	1.036346e-06	1.0571237e-06	1.0770689e-06	1.0076062e-06	1.1052066e-06	1.0701627e-06	1.0035469e-06	1.1183574e-06	1.0898319e-06	9.417818e-07	1.1267715e-06	1.1404957e-06	9.808233e-07	1.1471892e-06	1.2293547e-06	1.0290122e-06	1.2534366e-06
252274	0.0020824096	0.0030479692	0.0020430724	0.0007931712	0.0008415037	0.0008882972	0.0020460337	0.0030635532	0.0020429303	0.002044384	0.0031617	0.002042453	0.0020441914	0.0028908679	0.0020418912	0.002048887	0.0021394293	0.002039833	0.0019840007	0.0018710674	0.00202535	0.0020119876	0.0014396666	0.0019467921	0.0014417666	0.0013695298	0.0018227973	0.0009227711	0.00087799696	0.0010320494	0.0008188553	0.0012039557	0.0007981438	0.00068916177	0.0011000773	0.0007905014	0.00070931745	0.00069778814	0.00077767967	0.0006782129	0.00053307693	0.00076881074	0.0006208076	0.0006673671	0.0007463355	0.0006072514	0.0007292345	0.0005902262
213308	0.00026811057	0.0006977263	0.0002194117	6.259764e-05	0.00011679065	9.082519e-05	0.00022429494	0.00069948443	0.00021883326	0.0002224429	0.0007257158	0.00021807896	0.00021842982	0.00041723993	0.0002173792	0.0002047963	0.00015198103	0.00021603797	0.00016054937	0.00014760425	0.0002137702	0.00015210427	0.00015464451	0.00023847308	0.00011427403	0.00015687727	0.00019895275	9.641288e-05	0.00012071302	9.0399e-05	7.218194e-05	0.00013928775	7.565715e-05	0.000118373355	0.00012447091	9.546523e-05	0.0001188168	5.9417715e-05	9.962552e-05	0.000109904715	2.932221e-05	0.000100746	9.318172e-05	4.936675e-05	0.000100676625	8.349624e-05	9.004877e-05	8.0045014e-05
570595	0.0006637038	0.0006589031	0.00068463315	0.00029430605	0.00047030044	0.00031842545	0.0006748947	0.0006576243	0.0006873599	0.00067603437	0.00065640005	0.0006916555	0.0006864245	0.0005272908	0.00069589255	0.0007065242	0.0006434915	0.00070332136	0.00068156596	0.00066124485	0.00071370025	0.0006525525	0.00074870576	0.000731605	0.00032577026	0.00077742134	0.00055678183	0.0003378978	0.0004900309	0.00032757715	0.00033171565	0.0007358637	0.00028134248	0.0003796866	0.00060591387	0.000281627	0.00039925906	0.0005263109	0.00028189042	0.0003917075	0.00049539877	0.00028048057	0.00036755105	0.000515094	0.00027310572	0.0003619113	0.00046672917	0.00019750568
2068089	0.0023557667	0.00013149087	0.002001568	0.0007765609	0.0006925718	0.0007112935	0.0020562133	0.00013300529	0.0019931144	0.002039276	0.0001480648	0.0019810197	0.0019932692	0.0032096985	0.001970104	0.001885931	0.0016843696	0.0019502685	0.0015704298	0.0013989375	0.0018910787	0.0014083472	0.0011922562	0.0018255295	0.0007593437	0.001141197	0.0013248121	0.0007179287	0.0007072624	0.00087769004	0.00081065524	0.00092656625	0.00068088714	0.0005295016	0.0008933613	0.0005475479	0.0005574036	0.0008785528	0.00051690417	0.0005347822	0.0007544915	0.0005015399	0.0004933654	0.00088206655	0.0004703009	0.0004567363	0.0007617052	0.00031703798
1142871	0.006945883	0.018810838	0.0056233066	0.0025743218	0.0017145004	0.00285275	0.005873803	0.018861989	0.005575988	0.0058103236	0.019229945	0.0055061504	0.0055795484	0.011579434	0.0054396773	0.005026579	0.0039403355	0.005318961	0.0037795447	0.0030095694	0.005072874	0.0036932952	0.0024629785	0.0049252165	0.0044563413	0.0024494466	0.0051117693	0.0028717162	0.0017659973	0.0034658469	0.0025534977	0.002382688	0.0026492972	0.0018252986	0.0020599854	0.0024907715	0.0018326251	0.0013124499	0.0024108218	0.0017666774	0.0009451583	0.0023661004	0.0016368179	0.0012181896	0.0022708988	0.0015264087	0.0015105399	0.0017065965
719367	0.0001092768	5.7109974e-05	0.00011854685	0.00016521405	2.6324413e-05	9.080138e-05	0.00011940911	5.7725134e-05	0.000118104	0.00011963392	6.283435e-05	0.000117354335	0.000118537246	0.00015248173	0.0001166435	0.000119456745	0.00018607896	0.000115517796	0.00015125568	0.00018453559	0.000113756956	0.00015532186	0.00014755593	0.000101394275	2.8229293e-05	0.00013159947	6.746264e-05	8.220373e-05	2.73286e-05	7.869461e-05	0.00013407957	4.9255526e-05	0.00012053783	6.960058e-05	4.9813243e-05	8.4938256e-05	6.960774e-05	7.479587e-05	7.9614496e-05	8.737784e-05	0.0001285298	7.830648e-05	0.00012845141	8.81388e-05	7.8202494e-05	0.00016814814	6.363796e-05	9.157002e-05
859313	0.0006045177	0.0005587869	0.0004949182	0.00029211433	0.00022290621	0.00029335497	0.0005085315	0.00055844	0.0004931448	0.0005038359	0.00056085363	0.0004908298	0.00049262616	0.00089726265	0.00048892153	0.00046481116	0.0003669349	0.00048594773	0.0003781605	0.0003375954	0.0004804122	0.00034748352	0.00033368493	0.00050786324	0.0002709428	0.00033272355	0.00042858583	0.00029424115	0.00023176323	0.00030872232	0.0003046939	0.0003150983	0.0002838019	0.00028774506	0.00031042172	0.00027007418	0.00029049968	0.0002641737	0.00026574865	0.000281677	0.0002652522	0.00026237452	0.00025670312	0.0002730354	0.0002527328	0.00021814235	0.00026529416	0.00017132948
238280	0.0076292697	0.0055483794	0.0061712298	0.004303453	0.0022183347	0.0033553848	0.006434133	0.0055725486	0.006127599	0.006359971	0.0058010463	0.006065464	0.006132728	0.014402771	0.006010815	0.0056850635	0.0050156745	0.00591952	0.004585566	0.0039244117	0.0056924513	0.004041756	0.0035186908	0.0052490016	0.0020161844	0.003470368	0.0035042227	0.0032400747	0.002278737	0.0040818406	0.0042594518	0.0036316558	0.003531054	0.002290927	0.0037356445	0.0023993512	0.002379013	0.0038408192	0.002166669	0.0022760758	0.0044057877	0.0020531018	0.0020491136	0.0043098526	0.001829704	0.0016069585	0.0033446732	0.00083624624
553648	4.2471405e-05	3.5557493e-06	5.781095e-05	0.00088999956	0.00028596635	0.0009506474	5.9911512e-05	3.5672394e-06	5.686115e-05	6.0259124e-05	3.6969436e-06	5.5300618e-05	5.727223e-05	1.1404481e-05	5.371176e-05	4.990659e-05	6.852674e-05	5.0887877e-05	5.313008e-05	6.419667e-05	4.678814e-05	7.7812096e-05	9.1788e-05	3.818838e-05	0.00033000854	0.000103752456	0.00013414252	0.0009035765	0.00029011862	0.0006575868	0.0007839315	0.000191132	0.0011100136	0.0010379266	0.00022488796	0.0013764473	0.00093467615	0.00028519036	0.0014483753	0.0010997889	0.00019947413	0.0015005787	0.0014621224	0.00025082272	0.0016507125	0.0017092807	0.00042373186	0.0028301196
1087325	1.0097425e-06	9.49765e-07	1.0078388e-06	1.3320557e-06	1.3362509e-06	1.251276e-06	1.0015851e-06	9.493067e-07	1.0099754e-06	1.0020814e-06	9.530297e-07	1.0136275e-06	1.0093809e-06	1.0804822e-06	1.0177009e-06	1.0396045e-06	1.0675287e-06	1.0264018e-06	1.156492e-06	1.2384868e-06	1.0462416e-06	1.1658503e-06	1.6228505e-06	1.0452112e-06	9.763596e-07	1.7173377e-06	9.64336e-07	1.2395323e-06	1.3351407e-06	1.1729074e-06	1.3285306e-06	1.5033717e-06	1.2924658e-06	1.362231e-06	1.4244329e-06	1.292804e-06	1.3675417e-06	1.6595882e-06	1.2970502e-06	1.3920073e-06	1.7448374e-06	1.3006976e-06	1.4368352e-06	1.666371e-06	1.3095329e-06	1.4635219e-06	1.5232025e-06	1.2869552e-06
583489	0.0007766481	0.0016125012	0.00073441217	0.00015218207	0.00023189081	0.0002251192	0.0007287961	0.0016140477	0.0007364019	0.00072851375	0.0016237901	0.0007395703	0.0007348606	0.00082601834	0.0007423895	0.00073364953	0.00059433846	0.0007464716	0.0006490496	0.0005847055	0.00075523107	0.00064461154	0.0004961913	0.0008420668	0.00048476204	0.00047348806	0.00077442883	0.00024631797	0.00024180405	0.00024908304	0.00017200189	0.00026634638	0.00017817412	0.00021972918	0.0002094429	0.00021096086	0.0002241991	9.376047e-05	0.00021594715	0.00022053097	5.0258455e-05	0.00021692055	0.00020850428	7.548637e-05	0.0002153098	0.00021954381	0.00013724972	0.00017679442
837424	9.663004e-07	1.0963468e-06	9.564723e-07	1.0773858e-06	1.129834e-06	1.0967975e-06	9.614988e-07	1.0971947e-06	9.553842e-07	9.605596e-07	1.1081135e-06	9.537873e-07	9.5574e-07	1.0095232e-06	9.5243695e-07	9.499529e-07	9.837772e-07	9.508602e-07	9.933785e-07	1.0438299e-06	9.5362634e-07	1.0463939e-06	1.1983427e-06	9.5142695e-07	9.721748e-07	1.245167e-06	9.69634e-07	1.0921771e-06	1.1255994e-06	1.0161681e-06	1.067258e-06	1.1462622e-06	1.1089934e-06	1.1738474e-06	1.0993493e-06	1.1934917e-06	1.1665243e-06	1.086583e-06	1.2166846e-06	1.2013078e-06	1.0334113e-06	1.2311481e-06	1.2812279e-06	1.0548218e-06	1.2660247e-06	1.410414e-06	1.1125193e-06	1.46607e-06
1052559	0.00021635838	7.370723e-05	0.0002175241	0.00020457536	0.00012798267	0.00019918947	0.0002202161	7.355197e-05	0.0002168777	0.00021971889	7.2757444e-05	0.00021586525	0.00021699532	0.00014158044	0.00021488036	0.00020899175	0.00019930564	0.00021328242	0.00019645499	0.00020412618	0.00021292786	0.00021019156	0.0002104653	0.00022811156	0.00014195622	0.0002103434	0.00024407325	0.0002004242	0.00013304988	0.00017610198	0.0002131772	0.00016183908	0.00020121227	0.00024956607	0.0001666969	0.00021046754	0.00024828012	0.00018692085	0.00021455056	0.00026582717	0.00019639693	0.00021667081	0.00029340608	0.00019226826	0.00022060183	0.0003177532	0.0001967165	0.00021868851
657034	0.0009421988	0.00039768973	0.00087613944	0.00018007561	0.00020255815	0.00018650522	0.00089523615	0.00039853257	0.0008725814	0.0008904263	0.00040929244	0.0008671947	0.00087366696	0.0009628748	0.00086212356	0.00084057014	0.000847935	0.00085231726	0.0007493007	0.00068622554	0.00081905065	0.00067714177	0.0005344657	0.0007470326	0.0002097531	0.00049904676	0.0004543983	0.00020091565	0.00020993598	0.0002570012	0.0002004594	0.00031195983	0.00015396115	0.00013358513	0.0002313737	0.00010721689	0.00014570323	0.00013893926	9.6494e-05	0.00014140234	0.00011104991	9.060472e-05	0.0001231466	0.00012747046	7.765817e-05	9.7448734e-05	0.00013980699	2.5286947e-05
216643	9.4599415e-07	9.746711e-07	9.317689e-07	1.0452235e-06	1.0509681e-06	1.0581582e-06	9.3601744e-07	9.752401e-07	9.309495e-07	9.3511926e-07	9.851575e-07	9.2979235e-07	9.3120394e-07	1.0112808e-06	9.2884454e-07	9.2810035e-07	9.617976e-07	9.277624e-07	9.691515e-07	1.0124598e-06	9.2938023e-07	1.0060863e-06	1.1299982e-06	9.2260325e-07	9.689962e-07	1.1556399e-06	9.338192e-07	1.0502813e-06	1.0441253e-06	1.0028995e-06	1.0260325e-06	1.0051873e-06	1.0737544e-06	1.0863749e-06	9.80441e-07	1.1309196e-06	1.0764445e-06	9.81381e-07	1.144931e-06	1.0927397e-06	9.274055e-07	1.1535603e-06	1.1348171e-06	9.559833e-07	1.1740043e-06	1.2022585e-06	1.0187712e-06	1.2657492e-06
698517	0.003950431	0.00243406	0.004078565	0.0011584117	0.0009892258	0.0009863623	0.0040633664	0.0024260557	0.0040788935	0.00406984	0.0023608042	0.0040785745	0.00407691	0.0027177974	0.0040765046	0.004021907	0.003323033	0.004067333	0.0035011605	0.0028423304	0.004021621	0.0032365606	0.002457166	0.0038604946	0.001157279	0.0024235472	0.002676537	0.0010488	0.0010507116	0.0013515064	0.0013160736	0.0019091404	0.000884537	0.0007174751	0.0016172379	0.00056467636	0.00078986405	0.0018736802	0.0005041498	0.0007564745	0.002714437	0.0004731632	0.0006548239	0.0020983452	0.0004089591	0.0005107621	0.0012496981	0.00014823787
1056070	9.613699e-07	9.789918e-07	9.492987e-07	1.0678186e-06	1.0535772e-06	1.068574e-06	9.543294e-07	9.787799e-07	9.4816085e-07	9.5344365e-07	9.811024e-07	9.464687e-07	9.484679e-07	9.913199e-07	9.4494214e-07	9.405418e-07	9.651421e-07	9.4272843e-07	9.695195e-07	1.0092717e-06	9.4250817e-07	1.0113725e-06	1.1342987e-06	9.374584e-07	9.753043e-07	1.1659284e-06	9.505731e-07	1.0610536e-06	1.0481399e-06	1.0155819e-06	1.047611e-06	1.0350008e-06	1.0851493e-06	1.0928946e-06	1.0150424e-06	1.130883e-06	1.085389e-06	1.0117901e-06	1.1422482e-06	1.103097e-06	9.460496e-07	1.1494259e-06	1.1449616e-06	9.880937e-07	1.1663288e-06	1.2112929e-06	1.0414965e-06	1.2246472e-06
553562	9.3297075e-07	1.0165828e-06	9.294827e-07	1.0353028e-06	1.0622173e-06	1.0470986e-06	9.339309e-07	1.0172517e-06	9.284492e-07	9.33267e-07	1.027515e-06	9.269106e-07	9.289306e-07	9.699402e-07	9.2558685e-07	9.261066e-07	9.909372e-07	9.239471e-07	9.844698e-07	1.0475057e-06	9.2542064e-07	1.0377153e-06	1.1703052e-06	9.163135e-07	9.612941e-07	1.2011815e-06	9.3822894e-07	1.0419341e-06	1.0575469e-06	1.0014456e-06	1.0219231e-06	1.0535881e-06	1.0559548e-06	1.0735976e-06	1.0143515e-06	1.1050116e-06	1.0671624e-06	9.775345e-07	1.1176282e-06	1.0817076e-06	8.855739e-07	1.1253304e-06	1.1183512e-06	9.4490514e-07	1.1432618e-06	1.1843962e-06	1.0177438e-06	1.227204e-06
824723	3.8246508e-05	1.3657092e-06	3.840524e-05	0.0002661764	0.00016353004	0.00017551064	3.8963273e-05	1.3750008e-06	3.8335624e-05	3.880816e-05	1.4937585e-06	3.8258848e-05	3.8354585e-05	2.3033697e-05	3.8238326e-05	3.8337195e-05	3.6533445e-05	3.830997e-05	3.7902373e-05	3.745887e-05	3.7910144e-05	3.2954154e-05	7.247265e-05	3.1291303e-05	3.420282e-05	8.444597e-05	2.4853813e-05	0.00015465022	0.00016258126	0.00015889891	0.00024444112	0.00021820354	0.0002298598	0.00017851798	0.00029902716	0.00018857588	0.00017586388	0.0005047643	0.00018059337	0.00015759375	0.00042820434	0.00017702531	0.00013413402	0.0005616245	0.00017089387	9.723781e-05	0.0004157518	0.00012562286
252345	0.0006590992	0.00030772798	0.0008252558	0.0018944008	0.0015563291	0.002590428	0.00080944906	0.00030849164	0.0008273346	0.0008153359	0.00031921983	0.00083000644	0.0008290558	0.00043269355	0.00083259266	0.0008824832	0.00125949	0.0008382313	0.0011767931	0.0015858121	0.00085452973	0.0013737092	0.00222424	0.0008347134	0.0017015759	0.002294465	0.0012089862	0.0026745445	0.0015984764	0.0017853213	0.0018201437	0.0012749725	0.0024599181	0.003818998	0.0009311782	0.0036881496	0.0036140725	0.00039707593	0.0040502762	0.004234619	0.00016868183	0.004248577	0.0053544515	0.00027595868	0.0046661054	0.006732985	0.0009841193	0.0063174265
998905	3.9506314e-05	0.00016292914	3.6112226e-05	3.4717036e-06	8.810744e-07	4.923669e-06	3.645497e-05	0.00016260816	3.6012967e-05	3.638874e-05	0.00016335856	3.5836372e-05	3.6063386e-05	7.55583e-05	3.5628582e-05	3.5064095e-05	4.7298083e-05	3.5099943e-05	3.526457e-05	4.633894e-05	3.3190197e-05	2.9950024e-05	2.6148227e-05	3.419928e-05	8.374875e-06	1.9255533e-05	1.7783846e-05	5.156711e-06	9.570226e-07	4.2568927e-06	3.1461875e-06	1.2786064e-06	4.628383e-06	3.947423e-06	8.5463483e-07	6.2433905e-06	3.6069944e-06	5.3947576e-07	6.660251e-06	4.466968e-06	4.0860886e-07	6.930054e-06	6.546684e-06	4.7436887e-07	7.643053e-06	1.1549507e-05	8.4383095e-07	1.4450024e-05
571484	0.0038679023	0.00035870587	0.0049037123	0.004315303	0.0027644823	0.005488996	0.0048342035	0.00036339666	0.004901101	0.0048755333	0.00040166682	0.004891215	0.004920596	0.0021725472	0.004879254	0.0051606423	0.009051905	0.004858131	0.0072219307	0.009647957	0.00481042	0.007864947	0.008495842	0.0039444603	0.006681001	0.007757059	0.00482824	0.0056096856	0.0028991438	0.005047873	0.003834726	0.0038690919	0.0051723616	0.00432414	0.003188019	0.0061534178	0.0041463845	0.001333839	0.0062719644	0.0043984973	0.0008195975	0.0063368063	0.0047232024	0.0011391126	0.0064821425	0.005333671	0.0021326886	0.0069456217
4339223	0.0039177933	0.0014558134	0.0036958815	0.00050387747	0.0006842789	0.0005643134	0.003736156	0.0014657126	0.0036900244	0.0037229313	0.0015478984	0.003681665	0.0036903014	0.0040286076	0.0036743805	0.0036052703	0.0031598299	0.0036606118	0.0031570604	0.00273003	0.0036074112	0.0029149596	0.0020273104	0.0035931026	0.0009638571	0.0018933344	0.0024890052	0.0006192906	0.000708509	0.00074446015	0.0005731623	0.001027089	0.00044594705	0.00041383496	0.000722886	0.00035806137	0.00045511508	0.00046491643	0.00033551594	0.00046598466	0.00044188742	0.00032298162	0.00044740664	0.00041646548	0.00029381548	0.0004270653	0.00040466205	0.00014583768
408093	9.296152e-07	1.0067678e-06	9.311995e-07	1.0498569e-06	1.0400105e-06	1.060767e-06	9.3453315e-07	1.0080291e-06	9.3037704e-07	9.341423e-07	1.0231305e-06	9.29132e-07	9.308452e-07	9.714918e-07	9.280547e-07	9.3017474e-07	9.948849e-07	9.267481e-07	9.9253e-07	1.0512987e-06	9.2882294e-07	1.0498193e-06	1.1695053e-06	9.1851126e-07	9.660528e-07	1.2044162e-06	9.40848e-07	1.0541276e-06	1.0346788e-06	1.0038553e-06	1.0303686e-06	1.0304781e-06	1.0756648e-06	1.0917279e-06	9.77088e-07	1.1312368e-06	1.0812236e-06	9.829416e-07	1.1454181e-06	1.1022727e-06	9.4881625e-07	1.1540753e-06	1.1486168e-06	9.623185e-07	1.1742328e-06	1.213374e-06	1.0084128e-06	1.2525511e-06
562438	0.00013179514	0.00015558145	0.00012560583	0.00013996297	6.222393e-05	8.673232e-05	0.00012779703	0.00015549999	0.00012516524	0.00012732456	0.00015329289	0.00012452308	0.0001252824	0.00016028521	0.00012396523	0.000121698096	0.00011699301	0.00012306742	0.00011160869	9.862089e-05	0.00012065394	0.00010260911	8.9342924e-05	0.000115147275	4.7993086e-05	8.895784e-05	8.2823375e-05	8.23496e-05	6.352611e-05	0.00010057892	0.00013800609	0.000106688676	9.902773e-05	5.9036578e-05	0.000117672775	6.296773e-05	6.2836974e-05	0.00030323776	5.7040586e-05	6.5689084e-05	0.00081803143	5.4630305e-05	6.965045e-05	0.00040089115	5.0706152e-05	6.478559e-05	0.00013334269	3.44629e-05
806201	9.061551e-07	9.954421e-07	9.010101e-07	1.03529e-06	1.0612664e-06	1.0462462e-06	9.054904e-07	9.964791e-07	8.999465e-07	9.047889e-07	1.0092866e-06	8.98336e-07	9.00389e-07	9.2811314e-07	8.968965e-07	8.9521706e-07	9.5170253e-07	8.948654e-07	9.3928566e-07	9.990147e-07	8.9459917e-07	9.851855e-07	1.1124677e-06	8.869281e-07	9.723158e-07	1.1423266e-06	9.174419e-07	1.0422879e-06	1.0559929e-06	9.981771e-07	1.019582e-06	1.0372556e-06	1.054586e-06	1.0717214e-06	1.0015352e-06	1.1022089e-06	1.0663292e-06	9.878846e-07	1.1140846e-06	1.0825044e-06	9.137635e-07	1.1212221e-06	1.1156881e-06	9.609998e-07	1.137271e-06	1.1666968e-06	1.0136048e-06	1.1900472e-06
594040	0.00036171824	6.89583e-05	0.00040468524	0.00051323965	0.00033673167	0.00037638814	0.00040473475	6.8633795e-05	0.00040397746	0.0004059142	6.65878e-05	0.00040276378	0.0004044387	0.00019038544	0.00040152748	0.00040083195	0.00039564713	0.00039897524	0.00038298575	0.00035142555	0.00038612756	0.0003472899	0.00048414775	0.00030890908	0.00019844134	0.00052196335	0.00022280675	0.00037194023	0.00035339335	0.00046259418	0.0005281721	0.00063605706	0.00040313246	0.0002884201	0.0006233153	0.0002625394	0.0003018828	0.0010580319	0.00023617088	0.00027995126	0.0014311473	0.00022319463	0.0002350156	0.0012999439	0.00019775337	0.000165231	0.0006347368	8.825987e-05
589597	5.7624107e-05	8.002604e-06	6.619189e-05	0.0010615933	0.00014944721	0.0006944464	6.8887464e-05	7.990645e-06	6.514822e-05	6.90142e-05	7.874231e-06	6.345782e-05	6.5515946e-05	2.3086575e-05	6.1739316e-05	5.6535715e-05	6.809307e-05	5.8579157e-05	5.2463114e-05	5.597683e-05	5.276213e-05	5.8402307e-05	4.9699185e-05	4.1598476e-05	0.00022226134	4.72433e-05	8.349812e-05	0.0006081891	0.00014686515	0.00062729744	0.00085197197	7.79362e-05	0.0009645303	0.00048121955	0.00016895519	0.00072014047	0.0004427872	0.00033512455	0.00066937896	0.00045996456	0.00033806916	0.0006500357	0.00047667947	0.0003786021	0.00062526384	0.00035755237	0.00037362947	0.0004943763
837069	9.4491946e-07	1.0316841e-06	9.397443e-07	9.953325e-07	1.0660341e-06	1.0080169e-06	9.444587e-07	1.0327747e-06	9.3856875e-07	9.438152e-07	1.0455909e-06	9.367909e-07	9.389962e-07	9.830184e-07	9.351676e-07	9.323106e-07	9.755602e-07	9.3275355e-07	9.696842e-07	1.0157712e-06	9.3199327e-07	1.0144666e-06	1.1136831e-06	9.238377e-07	9.1939955e-07	1.1404098e-06	9.2428485e-07	1.0048881e-06	1.059943e-06	9.519569e-07	9.852804e-07	1.0356406e-06	1.0174832e-06	1.0676999e-06	9.985644e-07	1.0760388e-06	1.0608408e-06	9.915336e-07	1.0918654e-06	1.0784343e-06	9.0945304e-07	1.1012347e-06	1.1194887e-06	9.579107e-07	1.1224971e-06	1.1825159e-06	1.0190646e-06	1.2161963e-06
136998	0.0044782427	0.0034136553	0.0045426614	0.0015484395	0.0016129581	0.0017334565	0.0044592964	0.0034104832	0.004564058	0.0044710473	0.0033370936	0.0045977468	0.004556543	0.0039170254	0.0046305233	0.004718833	0.0041179294	0.004687377	0.004434347	0.003834756	0.0047809966	0.004115327	0.0031388963	0.004907793	0.0022624694	0.0030192318	0.0038208785	0.0018307968	0.0017068074	0.0018662737	0.0017188581	0.0025644505	0.0015343693	0.0017320883	0.0022913613	0.0015103432	0.0017882793	0.0020988649	0.0014914706	0.0017941409	0.0028499463	0.0014755065	0.0017419707	0.002177996	0.0014290576	0.0016646689	0.0018453661	0.0010772457
1016118	0.00044837	0.00025214543	0.0003819668	0.0002371832	0.00013556366	0.00018411265	0.00039476342	0.00025266764	0.00037941936	0.00039161526	0.00025860578	0.00037557754	0.00037964125	0.0005961535	0.00037181962	0.0003491725	0.0002991875	0.00036490007	0.00029117172	0.00024778137	0.00035342426	0.00028890028	0.00019526557	0.0003766751	0.00019822874	0.0001981429	0.00032808707	0.00018089006	0.00013918293	0.00022416085	0.0002533608	0.0002471383	0.00018945684	0.00014410797	0.00023708261	0.00014062945	0.00015232828	0.00037051315	0.0001316675	0.00015138419	0.0006649753	0.00012751033	0.0001476758	0.00041758723	0.000119929464	0.00013744585	0.00024352237	9.219278e-05
833957	0.00044581894	0.0006443502	0.00036211856	0.00018544716	0.00015940829	0.00018069887	0.00037398573	0.0006415171	0.00036021572	0.00037037276	0.0006256497	0.00035752516	0.00035987445	0.0006568285	0.00035504406	0.00033101547	0.00025102423	0.00035061804	0.0002548791	0.00022345467	0.00034134672	0.0002349333	0.00023203644	0.00035958737	0.00016574528	0.00023483459	0.00030855252	0.00018451049	0.00016581065	0.00019570424	0.00020617622	0.0002260777	0.00017108256	0.00019059886	0.00021789354	0.00015599608	0.00019628495	0.00024613048	0.00015294258	0.00019064192	0.00026448126	0.00015066341	0.00017305776	0.000259734	0.00014421564	0.00014537547	0.00021180755	9.374449e-05
160311	0.00017754672	0.00012801438	0.00014591681	0.000105748084	6.0635342e-05	7.081066e-05	0.00015116969	0.00012842515	0.0001451189	0.00014960674	0.00013256808	0.00014403387	0.00014513406	0.00032005328	0.00014314512	0.0001367037	0.00011288499	0.00014178955	0.0001130066	9.356456e-05	0.00013798212	9.759404e-05	9.9939934e-05	0.00012892489	3.8802656e-05	0.00010300961	7.745363e-05	6.8483714e-05	6.204359e-05	9.0750305e-05	0.00010796121	0.000103802515	7.6220735e-05	4.8763904e-05	0.000103887265	4.5488156e-05	5.2419506e-05	0.00016699683	4.0193812e-05	5.01321e-05	0.00027955312	3.773147e-05	4.4925735e-05	0.00020086505	3.3073316e-05	3.441528e-05	0.00010390153	1.4642334e-05
4308759	0.0054272204	0.008302884	0.0056227413	0.0011768375	0.0015086429	0.0015669139	0.0055336887	0.008331998	0.0056383777	0.0055552637	0.008453002	0.005660046	0.005634512	0.004873459	0.005676314	0.0057288078	0.005472233	0.005694468	0.0056696613	0.005169559	0.0057566045	0.0061872485	0.0033136585	0.006155986	0.0053896285	0.0030486907	0.0067588384	0.0017036324	0.0015718689	0.0019115808	0.0012568529	0.001837621	0.0012679105	0.0011750886	0.0014294387	0.0013706365	0.0012102325	0.0007234298	0.0013743569	0.0011957375	0.00043822514	0.0013701097	0.0011319933	0.0006168541	0.0013479161	0.0011897351	0.0008432466	0.0011118382
938039	0.0011955597	3.2870463e-05	0.001584184	0.0014498055	0.0019911877	0.0011697725	0.0015175394	3.3184926e-05	0.0015992539	0.0015323346	3.5632027e-05	0.0016224532	0.0016010772	0.00045627038	0.0016470343	0.0018564545	0.0025737665	0.0016975774	0.0026189268	0.0028465493	0.0017925161	0.0026920727	0.0033475684	0.0015303609	0.0008244715	0.0035593696	0.0011707926	0.0012343079	0.0020831528	0.0012750892	0.0016799562	0.0043522255	0.0010808461	0.001290309	0.0031565076	0.0008217622	0.0014460935	0.0039665494	0.00077348656	0.0014414189	0.0047757854	0.000747035	0.001323447	0.0039467313	0.0006858142	0.0010995631	0.0028749497	0.00035875328
4402996	0.0017260147	0.0029870642	0.0016789933	0.00036872027	0.0004431358	0.00048504287	0.0016992129	0.0029745048	0.0016732248	0.0016964321	0.0028467984	0.0016639774	0.0016730529	0.0011909269	0.001653822	0.0015811607	0.0012450522	0.0016333222	0.0013225899	0.0010610964	0.0016079928	0.001411216	0.00079311413	0.0017095067	0.0013094163	0.0007811771	0.0020331612	0.00053155894	0.00046601973	0.0006255924	0.0004215838	0.00062414433	0.00038077324	0.00036921096	0.00045922882	0.00036777073	0.00038698176	0.00025572345	0.0003583233	0.000375197	0.00017784828	0.00035079205	0.00033270134	0.00021915506	0.0003296721	0.00029536255	0.0002819514	0.00019021943
